File Name,Collection Name#1,Work Type#1,Work Type Vocab#1,Work Type Refid#1,Work Title#1,Work Title Type#1,Work Agent Name#1,Work Agent Name Vocab#1,Work Agent Name Refid#1,Work Agent Name Type#1,Work Agent Role#1,Work Agent Role Vocab#1,Work Agent Role Refid#1,Work Date#1,Work Date Type#1,Subject Term#1,Subject Type#1,Subject Vocab#1,Subject Refid#1,Subject Term#10,Subject Type#10,Subject Vocab#10,Subject Refid#10,Subject Term#11,Subject Type#11,Subject Vocab#11,Subject Refid#11,Subject Term#12,Subject Type#12,Subject Vocab#12,Subject Refid#12,Subject Term#13,Subject Type#13,Subject Vocab#13,Subject Refid#13,Subject Term#14,Subject Type#14,Subject Vocab#14,Subject Refid#14,Subject Term#15,Subject Type#15,Subject Vocab#15,Subject Refid#15,Subject Term#16,Subject Type#16,Subject Vocab#16,Subject Refid#16,Subject Term#17,Subject Type#17,Subject Vocab#17,Subject Refid#17,Subject Term#2,Subject Type#2,Subject Vocab#2,Subject Refid#2,Subject Term#3,Subject Type#3,Subject Vocab#3,Subject Refid#3,Subject Term#4,Subject Type#4,Subject Vocab#4,Subject Refid#4,Subject Term#5,Subject Type#5,Subject Vocab#5,Subject Refid#5,Subject Term#6,Subject Type#6,Subject Vocab#6,Subject Refid#6,Subject Term#7,Subject Type#7,Subject Vocab#7,Subject Refid#7,Subject Term#8,Subject Type#8,Subject Vocab#8,Subject Refid#8,Subject Term#9,Subject Type#9,Subject Vocab#9,Subject Refid#9,Location Name#1,Location Type#1,Location Refid#1,Location Refid Type#1,Work Measurements#1,Work measurement#1,Work Measurement Type#1,Work Measurement Unit#1,Work measurement#2,Work Measurement Type#2,Work Measurement Unit#2,Material#1,Material Type#1,Material Vocab#1,Material Refid#1,Material#2,Material Type#2,Material Vocab#2,Material Refid#2,Material#3,Material Type#3,Material Vocab#3,Material Refid#3,Technique#1,Technique Vocab#1,Technique Refid#1,Technique#2,Technique Vocab#2,Technique Refid#2,Style Period#1,Style Period Vocab#1,Style Period Refid#1,Cultural Context#1,Cultural Context Vocab#1,Cultural Context Refid#1,Cultural Context#2,Cultural Context Vocab#2,Cultural Context Refid#2,Work Description#1,Image Rights,Image Source Type#1,Image Source Refid Type#1,Image Source Refid Type#2,Image Measurement#1,Image Measurement Type#1,Image Measurement Unit#1,Image Agent Name#1,Image Agent Type#1,Image Agent Role#1,Image Date#1,Image Date Type#1,Image Work Type#1,Image Work Type Vocab#1,Image Work Type Refid#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME
cosv3n12.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XII: 18th Century French hood, coiffure, hat",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hats,descriptiveTopic,aat,300046106,motifs,descriptiveTopic,aat,300009700,cosmetics,descriptiveTopic,aat,300236306,plumes (ornaments),descriptiveTopic,aat,300203648,ribbon (material),descriptiveTopic,aat,300014668,kerchiefs,descriptiveTopic,aat,300046122,calashes,descriptiveTopic,aat,300210723,muslin,descriptiveTopic,aat,300014087,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Rococo,aat,300021155,French,ULAN Nationalities and Places,901310,,,,"a. French---the beginning of the calash or hood of hinged hoops to cover the vast coiffures. About 1784. b. French---egg-shaped hair treatment, about the last stand of large and over-bearing coiffures. Powdered. About 1781. c. French---tall crowned hat with natural hair. Kerchief of muslin. About 1781-90.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,103804704,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/6/2009,other,digital image,aat,300215302,339024,,cosv3n12.jpg
cosv1n12.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XII: Early Western Europe cap, coiffure",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caps (headgear),descriptiveTopic,aat,300046106,hair ornaments,descriptiveTopic,aat,300209287,sashes (costume accessories),descriptiveTopic,aat,300216864,jewelry,descriptiveTopic,aat,300209286,neckpieces,descriptiveTopic,aat,300210071,felt (textile),descriptiveTopic,aat,300014107,pelt,descriptiveTopic,aat,300193371,steeple crowns,descriptiveTopic,aat,300213001,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Early Christian,aat,300020665,Western European,ULAN Nationalities and Places,901040,,,,"a. A headdress of the type during the Bronze Age, consisting of a cap of fur or coarse felt. The hair was unkept and falling to the shoulders. b. Coiffure---early Christian; hair cut from the back of the head, the remainder was tied up in a tuft on the top, plaited or pinned up with wood, bone, or bronze ornaments. c. Coiffure---3rd and 4th centuries. It changed from a rugged mass of hair and became well combed and trimmed square across the neck.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104352368,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338150,,cosv1n12.jpg
cosv2n12.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XII: Late Middle Ages Italian coiffure, headdress, coiffure",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,goldwork,descriptiveTopic,aat,300044045,frontlets (headgear),descriptiveTopic,aat,300266677,coifs,descriptiveTopic,aat,300213433,gems (object genres),descriptiveTopic,aat,300011172,cloth,descriptiveTopic,aat,300162391,,,,,,,,,,,,,,,,,hairstyles,descriptiveTopic,aat,300262903,headbands (headgear),descriptiveTopic,aat,300046115,veils (headcloths),descriptiveTopic,aat,300046128,galloon,descriptiveTopic,aat,300231784,hair ornaments,descriptiveTopic,aat,300209287,scarves (costume accessories),descriptiveTopic,aat,300046123,jewelry,descriptiveTopic,aat,300209286,ribbon (material),descriptiveTopic,aat,300014668,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Late Medieval,aat,300111307,Italian,ULAN Nationalities and Places,902300,,,,"a. Italian---a lady of rank with hair bound in a fillet of pearls and cloth of gold. 1430. b. Italian---hair drawn back and bound in a cap with a long veil falling over shoulders. About 1450. c. Italian---hair parted in the center, drawn over ears to form long braid which is bound in a ribbon or tape. A fillet of gold and jewels covers the crown of the head. About 1490.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104722008,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338549,,cosv2n12.jpg
cosv3n13.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XIII: 18th Century French headdress, bonnet, hat",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caps (headgear),descriptiveTopic,aat,300046094,hats,descriptiveTopic,aat,300046106,bonnets (hats),descriptiveTopic,aat,300210720,ribbon (material),descriptiveTopic,aat,300014668,collars (neckwear),descriptiveTopic,aat,300210058,lace (needlework),descriptiveTopic,aat,300132861,straw (plant material),descriptiveTopic,aat,300011908,,,,,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Rococo,aat,300021155,French,ULAN Nationalities and Places,901600,,,,"a. French---the Merveilleuse (newly rich of France). Ribbons, lace and curls. About 1793-1800. b. French---a lady of rankstraw bonnet trimmed with ribbon and lawn. About 1795. c. French---straw hat of the period with curved brim, elaborately trimmed with ribbon. Under cap of muslin. About 1796.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,103787260,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/6/2009,other,digital image,aat,300215302,339043,,cosv3n13.jpg
cosv1n13.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,Plate XIII: Dark and Early Middle Ages helmet,cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,helmets,descriptiveTopic,aat,300036794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metalwork,descriptiveTopic,aat,300015336,motifs,descriptiveTopic,aat,300009700,bellows visors,descriptiveTopic,aat,300036853,,,,,,,,,,,,,,,,,,,,,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Medieval,aat,300020756,Western European,ULAN Nationalities and Places,901040,,,,"a. A helmet of the early middle ages. b. Motifs---cross, vine, lamb, dove, square, circle, geometric forms, conventional forms, crown, peacock. c. Colors---purple, yellow, gold, violet, red, blue, white, green, black. d. Cosmetics---hair bleach, artificial hair, oils and scent, dye for eyelashes and brows. e. Textiles---linen- white and colored, cotton, silk, camlet, gold tissue, appliqué, embroidery with silver and gold threads and jewels, the silks were sarcenents and taffetas, damasks, brocatelles, lampas, and velvets. Tapestries were very fine.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104916392,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338169,,cosv1n13.jpg
cosv2n13.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XIII: Late Middle Ages Italian cap, hat, hat",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,velvet (fabric weave),descriptiveTopic,aat,300133711,pelt,descriptiveTopic,aat,300193371,collars (neckwear),descriptiveTopic,aat,300210058,clips (jewelry),descriptiveTopic,aat,300211662,,,,,,,,,,,,,,,,,caps (headgear),descriptiveTopic,aat,300046094,hats,descriptiveTopic,aat,300046106,toques (caps),descriptiveTopic,aat,300210812,skullcaps (caps),descriptiveTopic,aat,300046125,plumes (ornaments),descriptiveTopic,aat,300203648,plume holders,descriptiveTopic,aat,300203657,gems (object genres),descriptiveTopic,aat,300011172,felt (textile),descriptiveTopic,aat,300014107,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Medieval,aat,300020756,Italian,ULAN Nationalities and Places,902300,,,,a. Italian---a simple cap trimmed with jeweled clasp and feather. About 1488. b. Italian---a young man with a soft brimmed hat. Crown of velvet. About 1490. c. Italian---a soldier wearing a hat of felt with a fur crown. Note hood-like arrangement to keep hair in place.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,105021184,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338568,,cosv2n13.jpg
cosv2n14.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,Plate XIV: 16th Century German helmet,cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,helmets,descriptiveTopic,aat,300036794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hairstyles,descriptiveTopic,aat,300262903,motifs,descriptiveTopic,aat,300009700,plumes (ornaments),descriptiveTopic,aat,300203648,armets,descriptiveTopic,aat,300036797,sashes (costume accessories),descriptiveTopic,aat,300216864,scarves (costume accessories),descriptiveTopic,aat,300046123,pauldrons,descriptiveTopic,aat,300036866,,,,,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Renaissance,aat,300021140,German,ULAN Nationalities and Places,901800,,,,"a. A helmet of the period. b. Motifs---classic in origin but more elaborate. c. Colors---much black, blue, crimson, violet, green, grey, orange. d. Cosmetics---white paint, vermilion, starch, amber, ambergris, pomades, drugs, and crushed eggs, lilies, claws, shells, mother of pearl, camphor, and musk. e. Textiles---velvet, brocade, armures, damasks, stain, cloth of gold, embroideries, brocatelles, painted linen, rep, lace, tapestry.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,103847368,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338587,,cosv2n14.jpg
cosv3n14.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,Plate XIV: 18th Century French wigs,cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,wigs,descriptiveTopic,aat,300046049,cocked hats,descriptiveTopic,aat,300210734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hairstyles,descriptiveTopic,aat,300262903,hats,descriptiveTopic,aat,300046106,hair ornaments,descriptiveTopic,aat,300209287,ribbon (material),descriptiveTopic,aat,300014668,collars (neckwear),descriptiveTopic,aat,300210058,ruffle,descriptiveTopic,aat,300253712,perukes,descriptiveTopic,aat,300210864,cravats,descriptiveTopic,aat,300210059,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Rococo,aat,300021155,French,ULAN Nationalities and Places,901600,,,,a. French---wig is worn off the face with formal curls at the temple. The hair in the back forming long loosely curled locks. About 1780. b. French---bag wig with formal curls at the temples. The entire wig was dressed smoother and closer to the head. About 1770. c. French---Pigtailhair dressed with single curl at the temple. Back hair dressed into a spirally wound black ribbon with a bow at the top. About 1778.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104013540,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/6/2009,other,digital image,aat,300215302,339062,,cosv3n14.jpg
cosv1n14.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XIV: Dark and Early Middle Ages headdress, coiffure, headdress",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,crowns (headdresses),descriptiveTopic,aat,300046020,scarves (costume accessories),descriptiveTopic,aat,300046123,frontlets (headgear),descriptiveTopic,aat,300266677,gems (object genres),descriptiveTopic,aat,300011172,,,,,,,,,,,,,,,,,,,,,goldwork,descriptiveTopic,aat,300044045,hairstyles,descriptiveTopic,aat,300262903,headbands (headgear),descriptiveTopic,aat,300046115,wimples,descriptiveTopic,aat,300212997,metalwork,descriptiveTopic,aat,300015336,galloon,descriptiveTopic,aat,300231784,linen (material),descriptiveTopic,aat,300014069,cosmetics,descriptiveTopic,aat,300236306,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Medieval,aat,300020756,Western European,ULAN Nationalities and Places,901040,,,,a. A lady of rank of the dark ages with hair parted in the middle and draped with a wimple. A crown of gold and jewels surmounts the head. b. Coiffure consisting of flowing hair parted in the center banded with a circlet. c. The fashion of the 8th century was to conceal the hair by squares of white linen and colored materials framing the face and hiding the hair.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,105226092,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338188,,cosv1n14.jpg
cosv2n19.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XIX: 16th Century Italian bonnet, hat, hat",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hats,descriptiveTopic,aat,300046106,bonnets (hats),descriptiveTopic,aat,300210720,toques (caps),descriptiveTopic,aat,300210812,plumes (ornaments),descriptiveTopic,aat,300203648,ruffs,descriptiveTopic,aat,300210072,collars (neckwear),descriptiveTopic,aat,300210058,cord (fiber product),descriptiveTopic,aat,300014247,,,,,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Renaissance,aat,300021140,Italian,ULAN Nationalities and Places,902300,,,,"a. Italian--- bonnet with narrow and curved brim, full gathered crown. Ostrich tip and sigrette. b. Italian---narrow brimmed high hat. About 1583. c. Italian---hats become higher with curved brim. Beards of many shapes. About 1590.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104456720,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338682,,cosv2n19.jpg
cosv3n19.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XIX: 19th Century French turban, hat, coiffure",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,cloth,descriptiveTopic,aat,300162391,collars (neckwear),descriptiveTopic,aat,300210058,silk (textile),descriptiveTopic,aat,300243428,muslin,descriptiveTopic,aat,300014087,,,,,,,,,,,,,,,,,wreaths (costume accessories),descriptiveTopic,aat,300220784,hats,descriptiveTopic,aat,300046106,turbans,descriptiveTopic,aat,300046127,motifs,descriptiveTopic,aat,300009700,plumes (ornaments),descriptiveTopic,aat,300203648,ribbon (material),descriptiveTopic,aat,300014668,gems (object genres),descriptiveTopic,aat,300011172,ruffs,descriptiveTopic,aat,300210072,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Romantic (modern European styles ),aat,300172863,French,ULAN Nationalities and Places,901600,,,,"a. French---a turban of Indian muslin with a plume. About 1818. b. French-a large round hat with full crown silk insertions, bows, tabs, and plumes. c. French---hair parted in the center, often worn in plaits forming a cornoet around the head. Bout with fabric and ornamented with leaves and jewels. About 1820.",This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,103430880,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/13/2009,other,digital image,aat,300215302,339157,,cosv3n19.jpg
cosv1n19.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XIX: Dark and Early Middle Ages cap, helmet cap, hat",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,hairstyles,descriptiveTopic,aat,300262903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caps (headgear),descriptiveTopic,aat,300046094,hats,descriptiveTopic,aat,300046106,bonnets (hats),descriptiveTopic,aat,300210720,galloon,descriptiveTopic,aat,300231784,chaperons,descriptiveTopic,aat,300210732,neckwear,descriptiveTopic,aat,300209284,embroidery (visual works),descriptiveTopic,aat,300264024,,,,,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Early Medieval,aat,300020760,Western European,ULAN Nationalities and Places,901040,,,,a. Hair worn longer and square at the back. A soft hat with a loose crown falling to one side. Decorated with gold galloon. About 1000. b. Hair worn quite long. Close helmet-shaped cap with chin strap. Decorated with embroidery of bands of gold. About 1100. c. Simple round hat of the 11th century with a button at the top.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104628004,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338283,,cosv1n19.jpg
cosv2n15.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XV: 16th Century English cap, hats",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,caps (headgear),descriptiveTopic,aat,300046049,velvet (fabric weave),descriptiveTopic,aat,300133711,collars (neckwear),descriptiveTopic,aat,300210058,embroidery (visual works),descriptiveTopic,aat,300264024,necklaces,descriptiveTopic,aat,300046001,,,,,,,,,,,,,,,,,hats,descriptiveTopic,aat,300046106,veils (headcloths),descriptiveTopic,aat,300046128,galloon,descriptiveTopic,aat,300231784,motifs,descriptiveTopic,aat,300009700,scarves (costume accessories),descriptiveTopic,aat,300046123,jewelry,descriptiveTopic,aat,300209286,neckpieces,descriptiveTopic,aat,300210071,ruffs,descriptiveTopic,aat,300210072,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Renaissance,aat,300021140,English,ULAN Nationalities and Places,901310,,,,a. English---a small cap of velvet embroidered with a thread of gold. About 1525. b. English---a Mary Stuart cap and veil. 1574. c. English---a Mary Stuart cap and veil. 1566.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104411396,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/5/2009,other,digital image,aat,300215302,338606,,cosv2n15.jpg
cosv3n15.tif,Clifford P. Westermeier Portfolio of Illustrations of Historical Hats and Headdresses,watercolors (paintings),aat,300078925,"Plate XV: 18th Century French coiffure, cap, helmet",cited,"Westermeier, Clifford P. (Clifford Peter), 1910-",naf,n 86124441,personal,illustrator,aat,300025123,1938,publication,helmets,descriptiveTopic,aat,300036794,cravats,descriptiveTopic,aat,300210059,mobcaps,descriptiveTopic,aat,300210773,cockades,descriptiveTopic,aat,300247410,,,,,,,,,,,,,,,,,,,,,hairstyles,descriptiveTopic,aat,300262903,caps (headgear),descriptiveTopic,aat,300046094,motifs,descriptiveTopic,aat,300009700,earrings,descriptiveTopic,aat,300045998,jewelry,descriptiveTopic,aat,300209286,ribbon (material),descriptiveTopic,aat,300014668,pelt,descriptiveTopic,aat,300193371,collars (neckwear),descriptiveTopic,aat,300210058,University of Colorado at Boulder Special Collections Department,repository,GT2110.W47,shelfList,29.2 cm (L) x 21.6 cm (W),29.2,length,cm,21.6,width,cm,watercolor (paint),medium,aat,300015045,,,,,,,,,painting (image-making),aat,300054216,,,,Rococo,aat,300021155,French,ULAN Nationalities and Places,901600,,,,a. French---a man of fashion with the popular dislevished crop known as a la herisson. About 1790-92. b. French---mob cap with the tricolor. About 1793-94. c. French---a helmet of soldiers under the Directory. About 1796.,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s). URI: http://rightsstatements.org/vocab/InC/1.0/,book,citation,URI,104261104,fileSize,bytes,"Palombi, Melissa Olympia",personal,scanning technician,3/13/2009,other,digital image,aat,300215302,339081,,cosv3n15.jpg
